Student_ID,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Performance_Ratio,GPA_avg,Health_Risk_Proxy,Stress_Level_Proxy,Study_Hours_Proxy,Sleep_Quality_Proxy,Physical_Activity,Mental_Depression,Mental_Anxiety,Daily_Study_Hours,Social_Media_Hours,Transport_User,Avg_Attendance,Teacher_Consultancy,Health_Issues_Reported,Target_encoded,StudentWorker,Living_With_Family
49269,1,1,2,9773,1,1,125.0,1,19,1,4,5,122.2,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,1,4.92,18.44,2,1,0,0,5.0,4.0,1,98,1,,0,0,1
97647,1,18,2,9147,1,1,102.0,1,37,38,191,143,101.7,1,0,0,1,0,1,20,0,0,5,6,5,11.8,0,0,5,6,5,11.6,0,8.9,1.4,3.51,Graduate,1.0,11.7,1,3.84,31.62,0,0,0,0,4.0,1.0,0,54,0,0.0,2,0,1
93253,1,17,1,9254,1,1,116.0,1,19,19,9,8,119.9,1,0,0,1,0,0,20,0,0,6,6,6,12.33,0,0,6,6,6,12.33,0,12.4,0.5,1.79,Graduate,1.0,12.33,1,3.79,29.39,0,1,0,0,1.0,8.0,1,100,1,0.0,2,0,1
57849,1,17,1,9147,1,1,138.0,1,37,1,9,9,123.7,1,0,1,1,0,1,19,0,0,5,5,4,11.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,0.8,5.5,1,1.14,22.67,0,1,1,0,4.0,1.0,0,98,1,0.0,0,0,1
34542,1,51,1,9070,1,1,135.0,1,3,1,3,5,121.8,0,0,0,1,0,1,19,0,5,11,11,11,13.18,0,5,11,11,11,12.91,0,11.1,0.6,2.02,Graduate,1.0,13.05,1,8.59,38.76,2,0,1,1,2.0,3.0,1,100,1,0.0,2,0,0
24254,1,17,4,9670,1,1,110.0,1,19,37,9,99,106.1,1,1,1,0,0,1,18,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.17,5.5,1,3.94,51.67,2,1,0,1,5.0,2.0,0,80,0,0.0,0,0,0
18795,1,17,3,9773,1,1,132.0,1,1,1,4,9,124.3,1,0,1,1,0,1,19,0,0,6,6,6,11.83,0,0,6,7,6,12.29,0,15.5,2.8,-4.06,Graduate,1.0,12.06,1,2.9,24.79,1,2,0,0,3.0,2.0,1,90,0,0.0,2,0,0
80330,1,1,2,9500,1,1,126.0,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,0,8,8,8,12.98,0,0,8,8,8,12.98,0,9.4,-0.8,-3.12,Graduate,1.0,12.98,1,5.04,31.85,2,0,0,0,7.0,8.0,1,80,1,0.0,2,0,0
82767,1,44,1,9147,1,39,117.4,1,19,1,4,9,117.4,1,0,0,1,0,0,21,0,4,7,10,6,11.33,0,1,5,6,5,11.2,0,11.1,0.6,2.02,Graduate,0.86,11.27,1,4.31,32.49,1,1,0,0,2.0,4.0,0,100,0,0.0,2,0,0
97534,1,43,2,9500,1,1,120.0,1,41,3,2,2,112.7,0,0,0,1,0,0,21,0,0,8,12,6,11.68,0,0,8,12,6,11.68,0,10.8,1.4,1.74,Graduate,0.75,11.68,1,1.48,28.05,0,0,0,0,2.0,3.0,0,95,1,0.0,2,0,1
26349,1,17,1,9070,1,1,116.0,1,38,38,9,9,123.7,0,0,0,1,0,0,20,0,0,6,6,6,14.5,0,0,6,7,6,13.5,0,11.1,0.6,2.02,Graduate,1.0,14.0,0,3.54,37.79,2,1,1,1,2.0,4.0,1,80,0,0.0,2,0,0
15210,1,18,2,9853,1,1,111.0,1,38,38,191,171,105.8,1,0,0,1,0,0,19,0,0,7,7,7,13.14,0,0,7,8,7,12.86,0,8.9,1.4,3.51,Graduate,1.0,13.0,0,7.37,41.48,0,1,0,1,5.0,1.0,0,90,0,0.0,2,0,0
12107,1,17,3,9085,1,1,128.0,1,1,19,4,90,124.2,0,0,0,0,0,0,21,0,0,5,8,2,11.5,0,0,5,7,2,10.5,0,7.6,2.6,0.32,Dropout,0.4,11.0,1,3.77,28.45,1,0,0,0,5.0,1.0,0,100,0,0.0,0,0,1
87983,1,1,1,9085,1,1,123.0,1,30,19,4,90,122.3,0,0,0,1,0,0,18,0,0,5,6,5,14.2,0,0,5,7,5,11.8,0,7.6,2.6,0.32,Graduate,1.0,13.0,1,4.55,43.76,2,1,1,0,6.0,3.0,0,100,0,0.0,2,1,0
35899,1,1,5,9254,1,1,131.0,1,19,37,9,9,123.7,0,0,0,1,0,1,19,0,0,6,8,5,11.67,0,0,6,7,5,12.2,0,8.9,1.4,3.51,Graduate,0.83,11.93,1,6.02,16.1,2,1,0,0,1.0,3.0,1,86,1,0.0,2,1,0
40719,1,17,2,9500,1,1,135.0,1,19,19,9,4,129.8,1,0,0,1,0,0,18,0,0,7,8,7,13.18,0,0,8,8,8,14.88,0,13.9,-0.3,0.79,Graduate,1.0,14.02,1,5.55,42.51,0,0,0,1,3.0,4.0,0,98,1,0.0,2,1,0
13727,1,1,4,9500,1,1,136.0,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,0,8,8,7,13.31,0,0,8,8,7,13.31,0,12.7,3.7,-1.7,Graduate,0.88,13.31,0,8.83,18.42,2,1,0,1,5.0,2.0,0,90,0,0.0,2,0,1
20550,1,1,2,9147,1,1,132.0,1,1,19,4,3,126.4,1,0,0,1,0,1,18,0,0,5,13,3,10.6,0,0,5,12,3,10.5,0,13.9,-0.3,0.79,Graduate,0.6,10.55,1,4.54,42.48,2,1,0,0,5.0,2.0,0,90,1,0.0,2,0,1
21762,1,1,1,9853,1,1,120.0,1,19,37,5,7,115.1,0,0,0,1,0,1,18,0,0,6,11,4,12.0,0,0,6,8,4,10.75,0,15.5,2.8,-4.06,Enrolled,0.67,11.38,1,8.83,33.05,0,0,1,0,2.0,10.0,0,80,0,0.0,1,1,1
77944,1,1,1,9773,1,1,144.0,1,37,37,8,8,138.4,0,0,0,1,0,0,18,0,0,6,7,6,13.43,0,0,6,7,6,14.14,0,13.9,-0.3,0.79,Graduate,1.0,13.79,1,6.49,15.18,2,1,0,1,1.0,6.0,1,100,1,0.0,2,0,1
39640,1,17,1,9085,1,1,129.0,1,1,37,9,9,118.2,1,0,0,1,0,1,18,0,0,5,7,4,13.25,0,0,5,8,5,15.57,0,10.8,1.4,1.74,Graduate,0.8,14.41,1,8.97,53.4,0,1,0,1,3.0,3.0,0,70,0,1.0,2,0,0
77186,1,17,1,9070,1,1,136.0,1,38,19,7,7,121.7,1,0,0,1,0,0,18,0,0,6,6,2,13.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,0.33,6.5,0,3.71,24.28,2,0,0,0,5.0,4.0,1,90,0,0.0,0,0,0
60644,1,1,3,9070,1,1,125.0,1,1,38,9,7,118.0,0,0,0,1,0,1,18,0,0,6,6,6,14.33,0,0,6,7,6,14.0,0,11.1,0.6,2.02,Enrolled,1.0,14.17,1,2.26,37.07,0,1,0,0,2.0,2.0,0,88,0,1.0,1,0,1
55069,1,17,1,9238,1,1,125.0,1,1,38,9,7,119.8,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,0.0,0.0,1,1.63,35.59,2,0,0,0,6.0,12.0,1,100,1,0.0,0,0,1
57238,1,1,1,9238,1,1,154.0,1,1,3,4,2,164.9,0,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,13.17,0,10.8,1.4,1.74,Graduate,1.0,13.58,1,9.89,18.42,2,2,0,1,4.0,1.0,0,90,1,0.0,2,0,1
66758,1,42,1,9085,1,1,100.0,1,1,38,4,9,100.0,1,0,0,1,0,1,20,0,1,2,2,2,12.0,0,1,6,11,6,12.83,0,13.9,-0.3,0.79,Graduate,1.0,12.42,1,2.62,35.67,1,0,0,0,4.0,4.0,1,90,1,0.0,2,0,1
82938,1,1,1,9853,1,1,124.0,1,3,1,2,5,121.6,0,0,0,1,0,0,18,0,0,6,9,5,12.33,0,0,6,10,5,10.6,0,15.5,2.8,-4.06,Enrolled,0.83,11.47,1,6.79,11.57,0,0,0,0,1.0,4.0,0,99,1,1.0,1,0,0
24029,1,17,4,9070,1,1,126.0,1,1,19,4,5,120.4,1,0,0,1,0,0,18,0,0,6,8,5,11.8,0,0,6,7,5,10.4,1,16.2,0.3,-0.92,Graduate,0.83,11.1,1,2.5,43.3,2,2,0,0,4.0,6.0,1,100,0,0.0,2,0,0
16322,1,18,6,9500,1,1,124.0,1,37,37,9,7,117.8,0,0,0,1,0,1,20,0,0,8,8,7,12.79,1,0,8,8,7,12.79,1,10.8,1.4,1.74,Graduate,0.88,12.79,1,3.33,31.48,0,0,0,0,6.0,2.0,0,95,0,0.0,2,0,0
89478,4,43,1,9670,1,1,150.0,1,37,37,9,6,110.0,0,0,0,1,0,0,40,0,4,8,8,8,11.62,0,3,7,12,5,11.2,0,9.4,-0.8,-3.12,Graduate,1.0,11.41,1,4.75,15.15,2,1,0,0,2.0,6.0,1,77,0,0.0,2,0,1
63043,1,1,6,9500,1,1,133.0,1,38,38,9,9,128.8,1,0,0,1,0,1,18,0,0,7,11,6,11.99,0,0,8,11,7,12.43,0,15.5,2.8,-4.06,Graduate,0.86,12.21,1,5.81,33.13,1,1,0,0,5.0,3.0,1,100,1,0.0,2,0,0
15353,1,1,5,9254,1,1,126.0,1,19,19,4,7,116.6,1,0,0,1,0,0,19,0,0,6,9,5,11.6,0,0,6,12,5,12.2,0,13.9,-0.3,0.79,Graduate,0.83,11.9,1,3.63,29.13,1,2,0,0,6.0,1.0,1,90,0,0.0,2,0,0
92216,1,7,1,9991,0,40,120.0,1,1,19,4,9,120.0,0,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0.0,2,8.16,24.49,0,2,1,1,2.0,1.0,1,90,1,0.0,0,0,0
73541,1,1,3,9773,1,1,175.0,1,3,38,2,10,157.5,1,0,0,1,0,0,19,0,0,6,8,6,13.17,0,0,6,7,6,13.17,0,10.8,1.4,1.74,Dropout,1.0,13.17,2,1.45,40.27,2,1,0,0,6.0,2.0,1,100,0,1.0,0,0,0
15719,1,1,6,9500,1,1,141.0,1,2,1,4,4,136.3,1,0,0,1,0,0,19,0,0,8,8,7,14.1,0,0,8,8,7,14.1,0,10.8,1.4,1.74,Graduate,0.88,14.1,2,3.23,38.57,2,1,0,1,2.0,4.0,1,100,0,1.0,2,0,0
64416,1,1,1,9500,1,1,133.0,1,1,19,9,6,121.5,1,0,0,1,0,1,20,0,0,7,8,6,12.4,0,0,8,9,7,12.94,0,11.1,0.6,2.02,Graduate,0.86,12.67,1,1.95,40.86,0,2,1,0,3.0,4.0,1,87,1,1.0,2,0,1
57394,1,1,1,9500,1,1,143.0,1,38,38,5,5,133.9,0,0,0,1,0,0,18,0,0,7,7,7,15.01,0,0,8,8,8,16.09,0,12.4,0.5,1.79,Graduate,1.0,15.55,1,9.99,34.52,0,1,1,1,2.0,2.0,1,87,0,0.0,2,0,0
37665,1,1,1,171,1,1,141.0,1,1,38,4,8,136.8,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,,0.0,1,2.9,21.53,2,0,1,0,2.0,1.0,1,100,1,0.0,2,0,0
22691,1,17,2,9500,1,1,134.0,1,19,37,4,7,133.5,1,0,0,1,0,0,19,0,0,7,8,7,14.05,0,0,8,8,8,15.1,0,13.9,-0.3,0.79,Graduate,1.0,14.58,2,4.94,10.87,0,1,0,0,2.0,2.0,0,45,0,0.0,2,0,1
48896,1,17,3,9500,1,1,138.0,1,3,3,4,5,130.0,1,0,0,1,0,0,18,0,0,7,8,7,14.85,0,0,8,8,8,15.2,0,13.9,-0.3,0.79,Dropout,1.0,15.02,2,8.72,59.86,2,1,0,0,6.0,7.0,0,96,1,0.0,0,0,1
54451,1,44,1,9085,1,39,140.0,1,3,3,2,2,140.0,1,0,0,1,0,0,19,0,0,6,10,6,13.0,0,0,6,19,5,13.0,0,12.4,0.5,1.79,Graduate,1.0,13.0,1,9.36,24.09,1,1,0,0,3.0,1.0,1,100,1,0.0,2,0,0
85862,1,1,2,9500,1,1,142.0,1,37,37,9,7,132.7,1,0,0,1,0,1,19,0,0,7,8,7,14.79,0,0,8,8,8,15.86,0,13.9,-0.3,0.79,Graduate,1.0,15.32,1,1.08,21.31,0,2,0,0,3.0,1.0,1,95,1,1.0,2,1,0
65914,1,1,1,9500,1,1,118.0,1,19,19,5,7,117.8,0,0,0,1,0,1,19,0,0,7,7,7,13.7,0,0,8,9,7,14.67,0,12.4,0.5,1.79,Graduate,1.0,14.19,0,7.93,40.53,2,2,1,0,2.0,1.0,0,98,0,0.0,2,0,1
11390,1,1,2,9500,1,1,131.0,1,1,37,4,4,126.1,1,0,0,1,0,1,19,0,0,7,7,7,12.5,0,0,8,9,7,12.24,0,11.1,0.6,2.02,Dropout,1.0,12.37,2,7.62,27.4,2,2,0,0,3.0,2.0,1,95,1,0.0,0,0,1
40037,1,1,1,9500,1,1,130.0,1,1,38,1,7,120.0,0,0,0,1,0,0,19,0,0,7,7,6,14.57,0,0,7,7,6,14.57,0,7.6,2.6,0.32,Graduate,0.86,14.57,0,9.47,48.42,1,2,0,0,5.0,1.0,1,67,0,0.0,2,0,0
39952,1,39,1,9670,1,12,133.1,1,1,19,1,5,100.0,1,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,4,11.25,0,9.4,-0.8,-3.12,Dropout,1.0,11.22,1,2.18,37.46,0,1,0,0,3.0,2.0,1,100,1,1.0,0,0,0
35873,1,1,1,9500,1,1,130.0,1,19,19,4,10,116.8,0,0,0,1,0,0,20,0,0,8,8,7,12.69,0,0,8,8,7,12.69,0,12.7,3.7,-1.7,Graduate,0.88,12.69,0,9.18,46.86,1,1,1,0,5.0,2.0,0,80,1,0.0,2,1,0
54914,1,53,1,9238,1,42,130.0,1,1,19,5,5,128.3,0,0,1,0,0,0,23,0,5,9,12,7,13.57,0,4,9,14,4,13.25,0,8.9,1.4,3.51,Dropout,0.78,13.41,1,3.77,42.24,2,1,1,0,2.0,2.0,0,80,1,0.0,0,1,0
21177,1,1,1,9070,1,1,133.1,1,19,19,7,7,117.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,1,5.54,37.16,1,0,0,1,3.0,1.0,0,95,1,1.0,0,0,1
55358,1,39,1,8014,0,1,130.0,1,37,11,9,10,131.5,0,0,0,1,0,0,27,0,0,6,8,5,11.0,0,0,6,7,6,11.17,0,11.1,0.6,2.02,Graduate,0.83,11.08,1,3.2,34.36,2,2,0,1,6.0,2.0,0,99,1,0.0,2,0,1
81658,1,1,1,9500,1,1,149.0,1,19,1,4,4,134.8,0,0,0,1,0,0,18,0,0,8,8,8,14.44,0,0,8,8,8,14.44,0,9.4,-0.8,-3.12,Graduate,1.0,14.44,1,3.39,32.36,0,2,0,0,2.0,3.0,0,5,1,1.0,2,0,0
77548,1,1,1,9853,1,1,163.0,1,19,1,5,10,146.6,1,0,1,1,0,0,18,0,0,6,9,5,13.6,0,0,6,10,4,11.75,0,9.4,-0.8,-3.12,Enrolled,0.83,12.68,1,5.27,24.16,1,0,0,1,1.0,3.0,1,99,1,0.0,1,0,1
47617,1,7,1,8014,0,40,130.0,1,19,1,5,10,130.0,1,0,1,0,0,0,23,0,7,12,12,11,14.0,0,4,10,11,8,14.62,0,13.9,-0.3,0.79,Dropout,0.92,14.31,1,4.8,14.8,1,2,1,1,5.0,7.0,0,85,1,0.0,0,0,1
52390,1,1,6,9500,1,1,145.0,1,38,37,5,6,127.5,1,0,0,1,0,1,19,0,0,7,7,6,13.42,0,0,7,7,6,13.42,0,7.6,2.6,0.32,Graduate,0.86,13.42,0,5.8,24.03,2,1,1,0,1.0,4.0,1,90,1,0.0,2,0,0
82945,1,1,1,9147,1,1,130.0,1,37,38,3,3,123.0,0,0,0,1,0,0,18,0,0,5,8,5,12.33,2,0,5,7,5,11.4,0,15.5,2.8,-4.06,Graduate,1.0,11.87,0,9.89,20.53,0,0,1,0,2.0,2.0,1,100,1,0.0,2,0,1
78569,1,43,1,9500,1,1,128.0,1,1,19,9,8,100.0,1,0,0,1,0,0,20,0,0,7,8,7,13.1,0,0,8,8,8,14.81,0,13.9,-0.3,0.79,Graduate,1.0,13.96,1,5.98,37.79,0,1,0,0,3.0,1.0,1,99,0,0.0,2,0,1
16016,1,1,2,9670,1,1,111.0,1,19,19,9,9,114.2,1,0,0,1,0,0,18,0,0,6,9,4,13.2,0,0,6,10,5,12.8,0,12.4,0.5,1.79,Graduate,0.67,13.0,0,4.86,12.62,0,1,0,0,5.0,3.0,1,97,0,0.0,2,0,1
88842,1,1,1,9500,1,1,140.0,1,1,1,4,4,123.5,1,0,0,1,0,1,19,0,0,8,8,8,14.75,0,0,8,8,8,14.75,0,9.4,-0.8,-3.12,Graduate,1.0,14.75,1,5.19,32.24,2,2,0,0,1.0,5.0,0,85,1,0.0,2,0,0
13611,1,44,1,9238,1,39,140.0,1,19,19,8,8,144.3,1,0,0,1,0,1,19,0,3,6,7,6,13.14,0,2,6,6,6,14.33,0,12.4,0.5,1.79,Graduate,1.0,13.74,1,6.68,19.37,2,1,1,0,2.0,3.0,1,95,0,0.0,2,0,0
59715,1,1,1,9853,1,1,145.0,1,38,37,5,5,142.2,0,0,0,1,0,0,19,0,0,6,9,4,12.5,0,0,6,9,5,12.5,0,9.4,-0.8,-3.12,Enrolled,0.67,12.5,1,5.54,27.8,1,0,0,0,2.0,1.0,1,80,1,0.0,1,1,0
12054,1,1,1,9085,1,1,151.0,1,3,3,1,90,161.9,0,0,0,1,0,0,18,0,0,5,6,4,13.75,0,0,5,8,5,14.86,0,7.6,2.6,0.32,Graduate,0.8,14.3,1,8.38,32.03,2,1,1,0,3.0,2.0,0,90,1,0.0,2,0,0
87063,1,1,1,9238,1,1,132.0,1,37,37,9,5,135.9,0,0,0,1,0,0,18,0,0,6,11,5,12.4,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,Graduate,0.83,12.7,1,9.46,29.73,2,1,1,1,2.0,3.0,1,90,1,0.0,2,1,0
42534,1,1,2,9773,1,1,116.0,1,19,19,4,7,110.1,1,0,0,1,0,0,18,0,0,6,6,6,13.33,0,0,6,6,6,12.0,0,11.1,0.6,2.02,Graduate,1.0,12.67,1,7.09,31.65,0,2,1,0,6.0,3.0,0,98,0,0.0,2,0,0
76429,1,2,1,9853,1,1,120.0,1,19,38,9,9,122.5,0,0,0,0,0,0,28,0,11,11,11,11,11.73,0,8,8,8,8,12.0,0,15.5,2.8,-4.06,Dropout,1.0,11.86,2,3.17,10.87,2,1,1,0,3.0,3.0,0,100,1,0.0,0,0,1
62141,1,17,1,9254,1,1,158.0,1,37,37,5,9,138.1,1,0,0,1,0,0,19,0,0,6,8,4,12.5,0,0,6,11,1,14.0,0,7.6,2.6,0.32,Dropout,0.67,13.25,0,3.14,26.36,2,2,1,1,2.0,4.0,0,100,0,0.0,0,0,1
24411,1,43,1,171,1,1,116.0,1,3,1,2,3,117.3,1,0,1,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout,,0.0,0,3.05,34.12,2,0,0,0,3.0,6.0,1,90,1,0.0,0,0,0
80144,1,1,2,9500,1,1,112.0,1,1,37,4,9,106.8,1,0,0,1,0,1,19,0,0,7,8,6,13.53,0,0,8,9,7,13.61,0,12.4,0.5,1.79,Graduate,0.86,13.57,1,5.36,39.38,1,1,0,0,3.0,2.0,0,70,1,0.0,2,1,0
20034,1,1,1,9070,1,1,126.0,1,1,19,4,0,120.1,0,1,0,1,0,1,20,0,0,6,6,6,13.17,0,0,6,6,6,12.67,0,11.1,0.6,2.02,Graduate,1.0,12.92,0,6.37,13.78,2,0,0,1,3.0,1.0,1,90,1,0.0,2,1,1
36882,1,1,2,9254,1,1,120.0,1,19,19,9,9,116.5,1,0,0,1,0,1,19,0,0,6,9,5,13.2,0,0,6,8,5,11.0,0,12.4,0.5,1.79,Graduate,0.83,12.1,1,9.36,9.08,1,1,0,0,3.0,6.0,0,100,0,0.0,2,0,0
59778,1,51,1,9070,1,1,117.0,1,5,1,2,10,120.0,1,0,0,1,0,0,21,0,0,6,7,5,12.2,0,0,6,7,4,12.6,0,8.9,1.4,3.51,Enrolled,0.83,12.4,1,6.23,26.58,1,1,0,0,5.0,2.0,1,90,1,0.0,1,0,1
18589,1,1,1,9853,1,1,153.0,1,1,19,9,4,139.7,1,0,0,1,0,1,19,0,0,7,7,7,13.43,0,0,7,7,7,14.86,0,11.1,0.6,2.02,Graduate,1.0,14.14,2,8.38,41.39,2,1,0,0,2.0,2.0,1,100,0,1.0,2,0,0
40962,1,1,2,9070,1,1,124.0,1,19,1,9,3,123.7,1,0,0,1,0,1,18,0,1,6,8,6,12.71,1,0,6,8,6,12.62,0,13.9,-0.3,0.79,Graduate,1.0,12.67,1,9.96,36.56,1,2,1,0,2.0,2.0,0,100,0,1.0,2,1,1
63350,1,17,2,9130,1,1,127.0,1,3,1,2,1,116.5,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0.0,0,2.46,53.11,2,2,1,0,2.0,8.0,1,70,1,0.0,0,0,1
48727,1,17,1,9670,1,1,126.0,1,12,38,9,5,122.2,0,0,0,1,0,1,19,0,0,6,6,6,13.67,0,0,6,9,6,13.67,0,8.9,1.4,3.51,Graduate,1.0,13.67,1,6.3,25.63,2,1,0,0,2.0,1.0,0,95,1,0.0,2,0,0
66781,1,1,1,9773,1,1,133.1,1,38,19,132,103,146.0,0,0,1,1,0,0,20,0,0,6,6,5,11.0,0,0,6,6,6,13.17,0,16.2,0.3,-0.92,Graduate,0.83,12.08,2,7.09,18.68,2,2,1,1,4.0,1.0,0,88,0,1.0,2,0,0
17876,1,17,2,9853,1,1,114.0,1,1,1,4,0,108.8,1,0,0,1,0,0,18,0,0,7,11,5,11.4,0,0,7,9,6,13.33,0,13.9,-0.3,0.79,Enrolled,0.71,12.37,1,6.24,32.7,0,0,1,0,2.0,3.0,0,100,0,0.0,1,0,1
73072,1,43,1,171,1,1,133.0,1,19,19,5,7,133.0,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,,0.0,2,6.38,46.13,0,1,1,0,2.0,2.0,0,98,1,0.0,1,0,0
99519,1,17,1,9130,1,1,130.0,1,1,1,4,5,123.8,0,0,0,1,0,0,18,0,0,5,7,4,12.0,0,0,5,6,5,12.0,0,7.6,2.6,0.32,Graduate,0.8,12.0,1,4.83,29.1,2,0,0,0,2.0,2.0,0,70,0,0.0,2,0,0
67335,1,17,3,9773,1,1,127.0,1,19,19,5,8,120.0,0,0,0,1,0,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0.0,2,4.19,16.72,1,0,1,0,3.0,20.0,0,100,0,0.0,0,0,1
30680,1,17,3,9238,1,1,143.0,1,37,38,0,7,126.9,1,0,0,1,0,0,18,0,0,6,14,5,11.0,0,0,6,6,6,11.67,0,7.6,2.6,0.32,Graduate,0.83,11.33,1,8.72,33.07,0,2,1,0,8.0,9.0,1,100,0,0.0,2,0,0
67286,1,18,4,9773,1,1,130.0,1,19,19,4,4,121.3,1,0,0,1,0,0,20,0,0,6,12,5,12.0,0,0,6,8,6,11.57,0,15.5,2.8,-4.06,Dropout,0.83,11.79,1,2.53,27.51,0,0,0,1,4.0,3.0,0,100,0,0.0,0,0,0
99266,1,17,3,9500,1,1,136.0,1,19,1,9,9,129.0,1,0,0,1,0,1,19,0,0,7,7,7,13.31,0,0,8,10,8,12.55,0,12.4,0.5,1.79,Graduate,1.0,12.93,1,7.77,36.46,2,1,0,0,6.0,2.0,0,75,1,1.0,2,0,1
59513,1,1,1,9853,1,1,125.0,1,37,37,9,9,114.9,1,0,1,0,0,0,21,0,0,6,8,3,13.67,0,0,6,7,3,10.67,0,15.5,2.8,-4.06,Dropout,0.5,12.17,1,6.63,32.5,2,1,1,0,4.0,1.0,0,100,1,0.0,0,0,1
88480,1,17,1,9670,1,3,110.0,1,12,3,5,8,106.5,1,0,1,0,0,0,20,0,0,6,6,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,1,2.94,28.89,2,0,0,0,2.0,2.0,1,66,1,0.0,0,0,1
54426,1,1,1,9254,1,1,130.0,1,37,38,9,9,133.9,1,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,8,4,11.25,0,9.4,-0.8,-3.12,Graduate,0.83,11.72,1,7.46,11.6,2,0,0,1,5.0,2.0,1,90,0,0.0,2,0,1
59133,1,1,1,9773,1,1,135.0,1,1,4,5,3,124.9,0,0,0,1,0,1,20,0,0,6,7,6,12.67,0,0,6,6,6,12.83,0,10.8,1.4,1.74,Graduate,1.0,12.75,1,3.54,30.04,0,1,1,0,3.0,2.0,1,90,1,0.0,2,0,0
61418,1,1,2,9500,1,1,133.0,1,19,37,1,9,128.5,1,0,0,1,0,1,19,0,0,8,8,8,14.07,0,0,8,8,8,14.07,0,9.4,-0.8,-3.12,Graduate,1.0,14.07,1,9.73,31.85,1,1,1,1,1.0,4.0,1,75,1,0.0,2,0,1
42433,1,1,1,9085,1,6,122.0,1,19,19,9,9,126.2,1,0,0,1,0,0,22,0,0,5,14,4,14.25,3,0,5,9,5,13.2,4,9.4,-0.8,-3.12,Dropout,0.8,13.72,1,9.7,36.68,2,1,1,0,7.0,3.0,0,100,1,0.0,0,1,1
34402,1,17,1,9130,1,1,122.0,1,19,19,9,9,121.7,1,0,0,0,0,0,22,0,0,6,0,0,0.0,0,0,2,2,0,0.0,2,9.4,-0.8,-3.12,Dropout,0.0,0.0,1,1.25,33.06,2,1,0,1,5.0,6.0,1,75,0,0.0,0,0,1
17696,1,1,2,9853,1,1,121.0,1,38,38,7,5,120.0,1,0,0,1,0,0,18,0,0,6,10,3,12.0,0,0,6,8,4,10.25,0,10.8,1.4,1.74,Enrolled,0.5,11.12,0,9.49,33.05,0,0,0,0,3.0,5.0,0,70,1,1.0,1,0,0
75590,1,43,1,9147,1,1,123.0,1,3,19,9,9,113.2,0,0,0,1,0,0,21,0,3,10,18,6,11.17,2,4,10,16,7,10.57,0,7.6,2.6,0.32,Enrolled,0.6,10.87,0,1.08,34.04,0,2,0,1,2.0,1.0,1,100,1,1.0,1,0,1
30268,1,1,1,9238,1,1,128.0,1,19,19,0,5,120.3,1,0,0,1,0,0,19,0,0,6,12,2,13.0,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Graduate,0.33,12.3,1,4.81,26.36,0,1,0,0,1.0,2.0,0,100,0,0.0,2,0,1
